user_id,review_count,skin_type,age,rating,review,morphed_review
ghkdgpfl66,5,복합성,25,4,깔끔하게 잘 닦이는것 같아요! 한총 다써가는데 단점으로 느끼는 건 앖구 구냥 무난무난해요!,깔끔/XR 하/XSA 게/EC 잘/MAG 닦이/VV 는/ETM 것/NNB 같/VA 아요/EF !/SF 한/MM 총/MM 다/MAG 쓰/VV 어/EC 가/VX 는데/EC 단점/NNG 으로/JKB 느끼/VV 는/ETM 건/NNB 앖구/NA 구/NR 냥/NNB 무난/XR 무난/XR 하/XSA 어요/EF !/SF 
뚜0,7,복합성,20,5,"웬만한 제품은 다 지워지는 것 같아요 
리무버중에서는 이게 최고인 것 같아요ㅠㅠ
여러번 문지를 필요없이 그냥 5초동안 눈 눌렀다가 살살 닦으면 잘 지워져요 !",웬만/XR 하/XSA ㄴ/ETM 제품/NNG 은/JX 다/MAG 지우/VV 어/EC 지/VX 는/ETM 것/NNB 같/VA 아요/EC 리무버/NNG 중/NNB 에서/JKB 는/JX 이/VV 게/EC 최고/NNG 이/VCP ㄴ/ETM 것/NNB 문지르/VV ㄹ/ETM 필요/NNG 없이/MAG 그냥/MAG 5/SN 초/NNB 동안/NNG 눈/NNG 누르/VV 었/EP 다가/EC 살살/MAG 닦/VV 으면/EC 잘/MAG 지우/VV 어/EC 지/VX 어요/EC !/SF 
leio,32,복합성,19,5,리무버는 이게 짱인것 같아요 ㅠㅠ 정말 너무 좋고 최고입니다...,리무버/NNG 는/JX 이/VV 게/EC 짱/MAG 이/VCP ㄴ/ETM 것/NNB 같/VA 아요/EC ㅠㅠ/NA 정말/MAG 너무/MAG 좋/VA 고/EC 최고/NNG 이/VCP ㅂ니다/EC .../SE 
바균주,57,복합성,22,5,"저는 리무버 여기에 정착했어요!!
아무리 진한 눈화장이라도 다지워져여
이거만 몇통 썼어요~~저는 눈에들어가도 안아팠어요! 이거쓰다 다른리무버쓰면 몇번 더 지워야되서 이거만한 리무버 없는거같아요ㅠㅠ",저/NP 는/JX 리무버/NNG 여기/NP 에/JKB 정착/NNG 하/XSV 았/EP 어요/EF !/SF !/SF 아무리/MAG 진하/VA ㄴ/ETM 눈/NNG 화장/NNG 이/VCP 라도/EC 다/MAG 지우/VV 어/EC 지/VX 어/EC 이/VCP 어/EC 이것/NP 만/JX 몇/MM 통/NNB 쓰/VV 었/EP 어요/EC ~/SO ~/SO 절/VV 는/ETM 눈/NNG 에/JKB 들어가/VV 아도/EC 안/MAG 아프/VA 았/EP 어요/EF !/SF 이것/NP 쓰/VV 다/EC 다른/MM 리무버/NNG 쓰/VV 면/EC 몇/MM 번/NNB 더/MAG 지우/VV 어야/EC 되/VV 서/EC 이것/NP 만/JX 하/VV ㄴ/ETM 리무버/NNG 없는거같아요ㅠㅠ/NA 
김다소,32,복합성,18,5,이번에 1+1하길래 처음으로 사서 쓰고 있는데 쌍액이랑 아이라인까지 잘 지워지고 너무 좋아요 !,이번/NNG 에/JKB 1/SN +/SW 1/SN 하/VV 길래/EC 처음/NNG 으로/JKB 사/VV 아서/EC 쓰/VV 고/EC 있/VV 는데/EC 쌍/NNG 액/NNG 이랑/JC 아이라인/NNG 까지/JX 잘/MAG 지우/VV 어/EC 지/VX 고/EC 너무/MAG 좋/VA 아요/EC !/SF 
u다,31,복합성,23,3,"눈 마스카라까지는 완벽하게 지워지지 않지만!
입술과 아이쉐도우는 잘 지워지는 갓 같음 ㅎㅎ",눈/NNG 마스카라/NNG 까지/JX 는/JX 완벽/NNG 하/XSV 게/EC 지우/VV 어/EC 지/VX 지/EC 않/VX 지만/EF !/SF 입술/NNG 과/JC 아이/NNG 쉐도우/NNP 는/JX 잘/MAG 지우/VV 어/EC 지/VX 는/ETM 갓/MAG 같/VA 음/ETN ㅎㅎ/NA 
사코몽,32,복합성,24,3,딱히 부족함도 엄청난 만족감도 느끼진못했지만 그래도 어느정도의 세정력은 있는 제품입니당,딱히/MAG 부족함/NNP 도/JX 엄청나/VA ㄴ/ETM 만족감/NNG 도/JX 느끼/VV 지/EC ㄴ/JX 못하/VX 았/EP 지만/EC 그래도/MAJ 어느/MM 정도/NNG 의/JKG 세/MM 정력/NNG 은/JX 있/VV 는/ETM 제품/NNG 입/VV 니/EC 당/XSN 
잠이온다zzz,93,복합성,21,3,마스카라까지 싹 잘지워지는건 좋은데 눈시림이 있더라구요 자극적인것같아요ㅜㅜ,마스카라/NNG 까지/JX 싹/MAG 잘/MAG 지우/VV 어/EC 지/VX 는/ETM 건/NNB 좋/VA 은데/EC 눈/NNG 시림/NNP 이/JKS 있/VV 더라구요/EC 자극적인것같아요ㅜㅜ/NA 
쩌라짱,45,건성,28,3,좋은것 같긴한데 눈에 들어가면 아프더라구요ㅜㅜ좀 자극적이긴해요 생각보다,좋/VA 은/ETM 것/NNB 같/VA 기/ETN ㄴ/JX 하/VV ㄴ데/EC 눈/NNG 에/JKB 들어가/VV 면/EC 아프더라구요ㅜㅜ좀/NA 자극/NNG 적/XSN 이/VCP 기/ETN ㄴ/JX 하/VV 아요/EC 생각/NNG 보다/JKB 
JESY,117,복합성,21,3,1+1할 때 사면 좋아요. 순하지는 않은데 쓸만한 제품. 눈시림을 잘 느끼시는 분들에게는 추천하지 않아요.,1/SN +/SW 1/SN 할/NNB 때/NNG 사면/NNG 좋/VA 아요/EF ./SF 순하/VA 지/EC 는/JX 않/VX 은데/EC 쓰/VV ㄹ/ETM 만/NNB 하/XSA ㄴ/ETM 제품/NNG ./SF 눈/NNG 시리/VA ㅁ/ETN 을/JKO 잘/MAG 느끼/VV 시/EP 는/ETM 분/NNB 들/XSN 에게/JKB 는/JX 추천/NNG 하/XSV 지/EC 않/VX 아요/EF ./SF 
silver0_0,23,복합성,23,5,마스카라를 두껍게 하는 편이라 만족하는 리무버를 찾기 쉽지 않았는데 이 리무버만 몇통째 쓰고 있는지 모르겟어요... 다 지워버립니다 최고,마스카라/NNG 를/JKO 두껍/VA 게/EC 하/VV 는/ETM 편/NNB 이/VCP 라/EC 만족/NNG 하/XSV 는/ETM 리무버/NNG 를/JKO 찾/VV 기/ETN 쉽/VA 지/EC 않/VX 았/EP 는데/EC 이/MM 리무버/NNG 만/JX 몇/MM 통째/NNG 쓰/VV 고/EC 있/VV 는지/EC 모르겟어요.../NA 다/MAG 지우/VV 어/EC 버리/VX ㅂ니다/EC 최고/NNG 
냥주,169,민감성,28,4,"이거 진짜 은근 인생템인데 사람들이 몰라준당 ㅇㅅㅇ
용량대비 가격도 무난하고, 뚜껑이 튼튼해서 개인적으로 마음에 듦.
(어퓨 포인트리무버 다들 흔들어 쓰는데 왜 나만 뚜껑 옆으로 줄줄 새요..?ㅠ)
1+1할때 쟁여놓으면 오래 쓸 수 있고 키스미나 페리페라도 한번이면 쓰윽 지워짐","이것/NP 진짜/MAG 은근/XR 인생템인데/NA 사람/NNG 들/XSN 이/JKS 몰라주/VV ㄴ/ETM 당/NNG 가격/NNG 도/JX 무난/XR 하/XSA 고/EC ,/SP 뚜껑/NNG 이/JKS 튼튼/XR 하/XSA 아서/EC 개인/NNG 적/XSN 으로/JKB 마음/NNG 에/JKB 포인트/NNG 리무버/NNG 다/NNG 들/XSN 흔들/VV 어/EC 쓰/VV 는데/EC 왜/MAG 나/NP 만/JX 뚜껑/NNG 옆/NNG 으로/JKB 줄줄/MAG 1할때/NA 쟁여놓으면/NA 오래/MAG 쓰/VV ㄹ/ETM 수/NNB 있/VV 고/EC 키스/NNG 미/NNG 나/JC 페리페라/NNP 도/JX 한/MM 번/NNB 이/VCP 면/EC 쓰윽/MAG 지우/VV 어/EC 지/VX ㅁ/ETN "
rtfgesgswr,22,복합성,26,4,"립아이 리무버는 진짜 없어선 안될 필수품이에요~ 
저는 틴트도 많이 사용하다보니 립이 착색 되어서 리무버를 꼭 사용하는데 이 제품은 마음에 들었어요!",립/NNG 아이/NNG 리무버/NNG 는/JX 진짜/MAG 없/VA 어서/EC ㄴ/JX 안/NNG 되/XSV ㄹ/ETM 필수품/NNG 이/VCP 에요/EC ~/SO 저/NP 는/JX 틴트/NNP 도/JX 많이/MAG 사용/NNG 하/XSV 다/EC 보/VX 니/EC 립/NNG 이/JKS 착색/NNG 되/VV 어서/EC 리무버/NNG 를/JKO 꼭/MAG 사용/NNG 하/XSV 는데/EC 이/MM 제품/NNG 은/JX 마음/NNG 에/JKB 들/VV 었/EP 어요/EF !/SF 
잉우우엉어웅,59,건성,22,5,"아리따움 이벤트 할 때 본품 무료로 받았었어요! 지금 거의 다 썼지만ㅜㅜ 세정력도 괜찮고, 자극적이지도 않고, 눈에 들어가도 거의 아프지 않아서 좋아용","아리땁/VA ㅁ/ETN 이벤트/NNG 하/VV ㄹ/ETM 때/NNG 보/VV ㄴ/ETM 품/NNB 무료/NNG 로/JKB 받/VV 았었/EP 어요/EF !/SF 지금/MAG 거의/MAG 다/MAG 썼지마누ㅜ/NA 세/MM 정력/NNG 도/JX 괜찮/VA 고/EC ,/SP 자극/NNG 적/XSN 이/VCP 지/EC 도/JX 않/VX 고/EC ,/SP 눈/NNG 에/JKB 들어가/VV 아도/EC 거의/MAG 아프/VA 지/EC 않/VX 아서/EC 좋/VA 아/EC 용/XSN "
쟁이이이야,31,복합성,26,3,그냥 막 쓰기 무난한 제품,그냥/MAG 막/MAG 쓰/VV 기/ETN 무난/XR 하/XSA ㄴ/ETM 제품/NNG 
코덕화덕,24,민감성,18,5,립앤아이리무버에서 1위인 제품이라서 기대하고 사봤는데 역시 기대에 맞아 너무 좋았던 제품 ㅠㅠ❤️❤️❤️ 1+1이나 세일을 많이해서 그럴때 쟁여두면 더 좋은 제품❗️❗️,립/NNG 앤/NNG 아이/NNG 리무버/NNG 에서/JKB 1/SN 위/NNB 이/VCP ㄴ/ETM 제품/NNG 이/VCP 라서/EC 기대/NNG 하/XSV 고/EC 사/VV 아/EC 보/VX 았/EP 는데/EC 역시/MAJ 기대/NNG 에/JKB 맞/VV 아/EC 너무/MAG 좋/VA 았/EP 던/ETM 제품/NNG ㅠㅠ❤️❤️❤️/NA 1/SN +/SW 1/SN 이나/JC 세일/NNG 을/JKO 많이/MAG 하/XSV 아서/EC 그렇/VA ㄹ/ETM 때/NNG 쟁여두면/NA 더/MAG 좋/VA 은/ETM 제품/NNG ❗/SW ️/SW ❗/SW ️/SW 
뇨,49,건성,22,4,별 기대 안 하고 썼는데 의외로 한번에 싹 잘 지워져서 깜짝 놀랐어요 ㅋㅋㅋ 웬만한 제품보다 세정력 좋은 것 같아용,별/MM 기대/NNG 안/MAG 하/VV 고/EC 쓰/VV 었/EP 는데/EC 의외로/MAG 한번/NNG 에/JKB 싹/MAG 잘/MAG 지우/VV 어/EC 지/VX 어서/EC 깜짝/MAG 놀라/VV 았/EP 어요/EC ㅋㅋㅋ/NA 웬만/XR 하/XSA ㄴ/ETM 제품/NNG 보다/JKB 세/MM 정력/NNG 좋/VA 은/ETM 것/NNB 같/VA 아/EC 용/XSN 
뚬민,21,복합성,22,3,"아주 잘 지워집니다 ㅎ
그러나 어디가 순한건지는 잘 모르겠습니다 ㅎ.. 어떤 부분이..? ㅎ 눈에 들어가면 개아파여 ㅠㅠ

잘 지워지는 것만 보신다면 대용량으로 구매하시길ㅎ.. 그게 더 절약적입니다",아주/MAG 잘/MAG 지우/VV 어/EC 지/VX ㅂ니다/EC 어디/NP 가/JKS 순/NNG 한/NNG 건지/VV 는/ETM 잘/MAG 모르/VV 겠/EP 습니다/EC ㅎ../NA 어떤/MM 부분/NNG 이/JKS ../SE ?/SF ㅎ/NA 눈/NNG 에/JKB 들어가/VV 면/EC 개/VV 아/EC 파이/VV 어/EC 지우/VV 어/EC 지/VX 는/ETM 것/NNB 만/JX 보/VV 시/EP ㄴ다면/EC 대용량/NNG 으로/JKB 구매하시길ㅎ../NA 그/NP 게/EC 더/MAG 절약/NNG 적/XSN 이/VCP ㅂ니다/EC 
보으니,12,복합성,21,2,"이겅 왜 순하다는지 모르게써여ㅜ-ㅜ
뭐 사람마다 다르다지만
저랑 이모는 이걸루 아이메이컵 지우면 눈이 뜨거워지는 느낌을 받습니당
클렌징은 잘되지만 눈이 넘아파서 재구매 의사는🙅🙅🙅❗",이겅/NA 왜/MAG 순하/VA 다고/EC 하/VX 는지/EC 사람/NNG 마다/JX 다르/VA 다지만/EC 저/NP 랑/JKB 이모/NNG 는/JX 이것/NP ㄹ루/JKB 아이메이컵/NNG 지우/VV 면/EC 눈/NNG 이/JKS 뜨거워지/VV 는/ETM 느낌/NNG 을/JKO 잘/MAG 되/XSV 지만/EC 눈/NNG 이/JKS 넘/VV 아/EC 파/VV 아서/EC 재/XPN 구매/NNG 의사는❗/NA 
마이노야,20,중성,17,4,"메이크업을 한 눈과 입술을 자극없이 부드럽게 지울 수 있어서 너무 좋아서 2통째 쓰고 있어요 ~~!! 
지금 쓰고 있는 리무버를 다 사용하면 또 살 수 있는 ? 그런 제품인 것 같아요 ~",메이크업/NNG 을/JKO 한/MM 눈/NNG 과/JC 입술/NNG 을/JKO 자극/NNG 없이/MAG 부드럽/VA 게/EC 지우/VV ㄹ/ETM 수/NNB 있/VV 어서/EC 너무/MAG 좋/VA 아서/EC 2/SN 통째/NNG 쓰/VV 고/EC 있/VV 어요/EC ~/SO ~/SO !/SF !/SF 지금/NNG 쓰/VV 고/EC 있/VV 는/ETM 리무버/NNG 를/JKO 다/MAG 사용/NNG 하/XSV 면/EC 또/MAJ 살/VV ㄹ/ETM 수/NNB 있/VV 는/ETM ?/SF 그런/MM 제품/NNG 이/VCP ㄴ/ETM 것/NNB 같/VA 아요/EC ~/SO 
thgeod,21,지성,23,4,이거 도대체 몇통째 쓰는지 몰겠어용 마스카라 아이라인 잘 안지워지는거 쓰는데 이걸로 지우고 세안하면 깨끗하게 다지워져요 조어용,이것/NP 도대체/MAG 몇/MM 통째/NNG 쓰/VV 는지/EC 몰/VV 겠/EP 어/EC 용/XSN 마스카라/NNG 아이라인/NNG 잘/MAG 안/MAG 지우/VV 어/EC 지/VX 는/ETM 거/NNB 쓰/VV 는데/EC 이/MM 것/NNB 로/JKB 지우/VV 고/EC 세안/NNG 하/XSV 면/EC 깨끗/XR 하/XSA 게/EC 다/MAG 지우/VV 어/EC 지/VX 어요/EC 조어/NNG 용/XSN 
민지공주a,17,민감성,16,5,화장잘지워져요 순한거같아요 ❤️,화장/NNG 잘/MAG 지우/VV 어/EC 지/VX 어요/EC 순하/VA ㄴ/ETM 거/NNB 같/VA 아요/EC ❤/SW ️/SW 
ㅎㅎ1004,20,복합성,21,4,이거 써보고 순한데 잘지워지고 발효했다니까 뭔가 건강에 좋을것같아서 원쁠원할때 완죤 쟁여두고 잘쓰고 있어용 굿굿~!!,이것/NP 쓰/VV 어/EC 보/VX 고/EC 순하/VA ㄴ데/EC 잘/MAG 지우/VV 어/EC 지/VX 고/EC 발효/NNG 하/XSV 았/EP 다니까/EC 뭐/NP ㄴ가/EC 건강/NNG 에/JKB 좋/VA 을/ETM 것/NNB 같/VA 아서/EC 원쁠원할때/NA 완/NNG 죤/NNP 쟁여두고/NA 잘/MAG 쓰/VV 고/EC 있/VV 어/EC 용/XSN 굿/NNG 굿/NNG ~/SO !/SF !/SF 
s3939,22,건성,20,4,키스미 리무버 다 썼을 때 세일하길래 구매했는데 마스카라까지 깔끔하게 지워져서 놀랐어요! 세정력 엄청 좋아요 👍🏻 대신 세정력이 좋은 만큼 눈에 들어가면 엄청 따가워요 ㅋㅋㅋ 눈가가 빨갛게 될 때도 있었어요 💦 피부가 많이 예민하다면 약간 자극적일 거 같아요,키스/NNG 미/NNG 리무버/NNG 다/MAG 쓰/VV 었/EP 을/ETM 때/NNG 세일/NNG 하/XSV 길래/EC 구매/NNG 하/XSV 았/EP 는데/EC 마스카라/NNG 까지/JX 깔끔/XR 하/XSA 게/EC 지우/VV 어/EC 지/VX 어서/EC 놀라/VV 았/EP 어요/EF !/SF 세/MM 정력/NNG 엄청/MAG 좋/VA 아요/EC /SW /SW 대신/NNG 세/MM 정력/NNG 이/JKS 좋/VA 은/ETM 만큼/NNB 눈/NNG 에/JKB 들어가/VV 면/EC 엄청/MAG 따갑/VA 어요/EC ㅋㅋㅋ/NA 눈가/NNG 가/JKS 빨갛/VA 게/EC 되/VV ㄹ/ETM 때/NNG 도/JX 있/VX 었/EP 어요/EC /SW 피부/NNG 가/JKS 많이/MAG 예민/XR 하/XSA 다면/EC 약간/MAG 자극/NNG 적/XSN 이/VCP ㄹ/ETM 거/NNB 같/VA 아요/EC 
짜꾸리,31,건성,22,3,정말 순한 제품이에요. 하지만 순한만큼 잘 안 지워지는 제품이기도 해요.,정말/MAG 순하/VA ㄴ/ETM 제품/NNG 이/VCP 에요/EF ./SF 하지만/MAJ 순하/VA ㄴ/ETM 만큼/NNB 잘/MAG 안/MAG 지우/VV 어/EC 지/VX 는/ETM 제품/NNG 이/VCP 기/ETN 도/JX 하/VX 아요/EF ./SF 
연채연,7,복합성,16,3,잘지워져서 좋은데 눈에 들어가면 좀 따가워요,잘/MAG 지우/VV 어/EC 지/VX 어서/EC 좋/VA 은데/EC 눈/NNG 에/JKB 들어가/VV 면/EC 좀/MAG 따갑/VA 어요/EC 
메롱11,21,지성,31,3,"잘지워지고 저렴해서 팍팍 쓰기좋아요
무난히 쓰기좋아서
쏘쏘네요ㅎㅎ
립앤아이리무버는 딱 좋은게 없는듯
순하게 잘지워지면 장땡",잘/MAG 지우/VV 어/EC 지/VX 고/EC 저렴/XR 하/XSA 아서/EC 팍팍/MAG 쓰/VV 기/ETN 좋/VA 아요/EC 무난히/MAG 딱/MAG 좋/VA 은/ETM 게/EC 없/VA 는/ETM 듯/NNB 순/NNG 하/XSV 게/EC 잘/MAG 지우/VV 어/EC 지/VX 면/EC 장/NNG 땡/NNG 
울류루,23,지성,16,5,예전에 카톡 플친 100원 이벤트할때 아리따움 가서 받아왔는데요 나쁘지 않습니다 아니 실은 좀 조아요ㅠ 이것도 어머니께 조공드린건데 원래 잘 안쓰시다가 몇 번 써보시더니 오 이거 나쁘지않구나 ^^ 하면서 간간히 쓰십니다 그냥 냅두면 서로 뭔가 층이 분리되어있는게 신기하기도 하고 흔들면 뽀오얀으로 바뀌고.. 암튼 굳굳해요,예전/NNG 에/JKB 카톡/NNP 프/VX ㄹ/ETM 치/NNB ㄴ/JX 100/SN 원/NNB 이벤트/NNG 하/XSV ㄹ/ETM 때/NNG 아리땁/VA ㅁ/ETN 가/VV 아서/EC 받/VV 아/EC 오/VX 았/EP 는데요/EC 나쁘/VA 지/EC 않/VX 습니다/EC 아니/MAG 실은/MAG 좀/MAG 조아요ㅠ/NA 이것/NP 도/JX 어머니/NNG 께/JKB 조공/NNG 드리/VV ㄴ/ETM 건/NNB 데/NNB 원래/NNG 잘/MAG 안/MAG 쓰/VV 시/EP 다가/EC 몇/MM 번/NNB 쓰/VV 어/EC 보/VX 시/EP 더니/EC 오/NR 이것/NP 나쁘/VA 지/EC 않/VX 구나/EC ^/SW ^/SW 하/VV 면서/EC 간간히/NA 쓰/VV 시/EP ㅂ니다/EC 그냥/MAG 내/VV 업/VV 두/VV 면/EC 서로/MAG 뭐/NP ㄴ가/EC 층/NNG 이/JKS 분리/NNG 되/XSV 어/EC 있/VX 는/ETM 게/EC 신기/XR 하/XSA 기/ETN 도/JX 하/VV 고/EC 흔들/VV 면/EC 뽀/VV 오/EC 야/JX ㄴ/JX 으로/JKB 바뀌/VV 고/EC ../SE 암/NNG 트/VV ㄴ/ETM 굳/VV 굳/VV 하/VV 아요/EC 
용굥잉,25,민감성,24,4,좋아용ㅎㅎㅎ 근데 눈에 들어가면 따가워요ㅠㅠ 그래두 잘지워지는데!! 세일할때만 사는제품입니당ㅎㅎㅎ,좋아용ㅎㅎㅎ/NA 근데/MAJ 눈/NNG 에/JKB 들어가/VV 면/EC 따가워요ㅠㅠ/NA 그래두/MAJ 잘/MAG 지우/VV 어/EC 지/VX 는데/EF !/SF !/SF 세일/NNG 하/XSV ㄹ/ETM 때/NNG 만/JX 사는제품입니당ㅎㅎㅎ/NA 
욜로인생,25,복합성,16,4,"나름 순해서 덜 따가운 것 같았고, 잘지워지긴 했어요. 그런데 너무 기름지더라구요.. 뭐 이 부분은 다시 씻음 되니까 크게 신경쓰이는 부분은 아니었어요. 그리고 키스미 마스카라 이걸로 잘지워지더라구용,, 근데 페리페라 틴트는 착색이 좀 남아서 지울 때 입이 얼얼해질만큼 고생을 한 기억이 있어요..ㅜㅜ 그래도 세정력은 나름 좋은 것 같아요.","나름/NNB 순/NNG 하/XSV 아서/EC 덜/MAG 따갑/VA ㄴ/ETM 것/NNB 같/VA 았/EP 고/EC ,/SP 잘/MAG 지우/VV 어/EC 지/VX 기/ETN ㄴ/JX 하/VV 았/EP 어요/EF ./SF 그런데/MAJ 너무/MAG 기름지/VA 더라구요/EF ./SF ./SF 뭐/NP 이/MM 부분/NNG 은/JX 다시/MAG 씻/VV 음/ETN 되/VV 니까/EC 크/VA 게/EC 신경/NNG 쓰이/VV 는/ETM 부분/NNG 은/JX 아니/VCN 었/EP 어요/EF ./SF 그리고/MAJ 키스/NNG 미/NNG 마스카라/NNG 이/MM 것/NNB 로/JKB 잘/MAG 지우/VV 어/EC 지/VX 더라구/EC 용/XSN ,/SP ,/SP 근데/MAJ 페리페라/NNP 틴트/NNP 는/JX 착색/NNG 이/JKS 좀/MAG 남/VV 아서/EC 지우/VV ㄹ/ETM 때/NNG 입/NNG 이/JKS 얼얼/XR 하/XSA 아/EC 지/VX ㄹ/ETM 만큼/NNB 고생/NNG 을/JKO 한/MM 기억/NNG 이/JKS 있어요..ㅜㅜ/NA 그래도/MAJ 세/MM 정력/NNG 은/JX 나름/NNB 좋/VA 은/ETM 것/NNB 같/VA 아요/EF ./SF "
다솜102,50,중성,17,4,순한건지 지울때 눈에 들어가도 아프지 않음 향도 좋으나 기름이 조금 많은듯,순하/VA ㄴ/ETM 건지/NNG 지우/VV ㄹ/ETM 때/NNG 눈/NNG 에/JKB 들어가/VV 아도/EC 아프/VA 지/EC 않/VX 음/ETN 향도/NNG 좋/VA 으나/EC 기름/NNG 이/JKS 조금/MAG 많/VA 은/ETM 듯/NNB 
ming밍,28,건성,25,2,아는 언니가 좋다해서 폰즈 쓰다가 행사하길래 대용량으로 두개나 샀는데 같이 쓰는 엄마랑 저랑 눈이 너무 시리고 폰즈보다 잘 안지워져서 하나는 다른사람 주고 산게 아까워서 꾸역꾸역쓰고 있어요. 재구매는 안할거 같네요,알/VV 는/ETM 언니/NNG 가/JKS 좋/VA 다/EC 하/VX 아서/EC 폰즈/NA 쓰/VV 다가/EC 행사/NNG 하/XSV 길래/EC 대용량/NNG 으로/JKB 두/MM 개/NNB 나/JX 사/VV 았/EP 는데/EC 같이/MAG 쓰/VV 는/ETM 엄마/NNG 랑/JKB 저/NP 랑/JKB 눈/NNG 이/JKS 너무/MAG 시리/VA 고/EC 폰즈보다/NA 잘/MAG 안/MAG 지우/VV 어/EC 지/VX 어서/EC 하나/NR 는/JX 다른/MM 사람/NNG 주/VX 고/EC 살/VV ㄴ/ETM 게/EC 아깝/VA 어서/EC 꾸역꾸역/MAG 쓰/VV 고/EC 있/VX 어요/EF ./SF 재/XPN 구매/NNG 는/JX 안/NNG 할거/NNG 같/VA 네요/EC 
야치참채,1,복합성,21,4,"약간 기름진 것 빼고는 세정력이 좋아서 잘 쓰고 있는 제품. 섀도우나 마스카라도 큰 무리없이 잘 지워져서 좋음
다만 지우고 나면 약간 기름기가 남아 있어서 클렌징폼을 사용해서 한번 더 세안함.",약간/MAG 기름지/VA ㄴ/ETM 것/NNB 빼/VV 고/EC 는/JX 세/MM 정력/NNG 이/JKS 좋/VA 아서/EC 잘/MAG 쓰/VV 고/EC 있/VV 는/ETM 제품/NNG ./SF 섀도우/NNP 나/JC 마스카라/NNG 도/JX 크/VA ㄴ/ETM 무리/NNG 없이/MAG 잘/MAG 지우/VV 어/EC 지/VX 어서/EC 좋/VA 음/ETN 다만/MAJ 지우/VV 고/EC 나/VV 면/EC 약간/MAG 기름기/NNG 가/JKS 남/VV 아/EC 있/VV 어서/EC 클렌징/NNG 폼/NNG 을/JKO 사용/NNG 하/XSV 아서/EC 한/MM 번/NNB 더/MAG 세안/NNG 하/XSV ㅁ/ETN ./SF 
미미요요,13,민감성,23,4,순하고 잘 지워짐 다만기름져서 ..ㅎㅎ,순하/VA 고/EC 잘/MAG 지우/VV 어/EC 지/VX ㅁ/ETN 다/MAG 만/JX 기름/NNG 지/VV 어서/EC ..ㅎㅎ/NA 
프룻,14,지성,19,2,세정력은 좋은데 성분이 조금 별로고 무엇보다 눈에 어쩌다 들어가게되면 미친듯이 따가워서 그다지 쓰고싶지않은 제품... 눈에 들어가도 안따갑고 순하고 세정력좋은 제품이 있기 때문에 재구매의사X,세/MM 정력/NNG 은/JX 좋/VA 은데/EC 성분/NNG 이/JKS 조금/MAG 별로/MAG 이/VCP 고/EC 무엇/NP 보다/JKB 눈/NNG 에/JKB 어쩌다/MAG 들어가/VV 게/EC 되/VV 면/EC 미치/VV ㄴ/ETM 듯이/NNB 따갑/VA 어서/EC 그다지/MAG 쓰/VV 고/EC 싶/VX 지/EC 않/VX 은/ETM 제품/NNG .../SE 눈/NNG 에/JKB 들어가/VV 아도/EC 안/MAG 따갑/VA 고/EC 순하/VA 고/EC 세/MM 정력/NNG 좋/VA 은/ETM 제품/NNG 이/JKS 있/VV 기/ETN 때문/NNB 에/JKB 재/XPN 구매/NNG 의사/NNG X/SL 
hihij,4,건성,25,3,"전에 세일할때 미리 사왔는데 지워지는건 잘 지워져요~ 
전 솜으로 점막 안 아이라인까지 박박 지우는 타입이라 좀 따갑네요!! 이전에 사용하던 건 안 아팠는데.. 재구매는 안할것같아요ㅠ",전/NNG 에/JKB 세일/NNG 하/XSV ㄹ/ETM 때/NNG 미리/MAG 사/VV 아/EC 오/VX 았/EP 는데/EC 지우/VV 어/EC 지/VX 는/ETM 건/NNB 잘/MAG 지우/VV 어/EC 지/VX 어요/EC ~/SO 전/MM 솜/NNG 으로/JKB 점막/NNG 안/MAG 아이라인/NNG 까지/JX 박박/MAG 지우/VV 는/ETM 타입/NNG 이/VCP 라/EC 좀/MAG 따갑/VA 네요/EF !/SF !/SF 이전/NNG 에/JKB 사용/NNG 하/XSV 던/ETM 건/NNB 안/MAG 아프/VA 았/EP 는데/EF ./SF ./SF 재/XPN 구매/NNG 는/JX 안할것같아요ㅠ/NA 
행보크보크,17,지성,28,3,"눈 시리거나 그런건 아닌데
그냥 눈 보면 약간 오일같은 느낌이 남아있다고 해야하나...
그리고 완전 잘 지워지는 것 까지는 아닌 것 같아요! 그냥 1+1으로 할 때 괜찮을듯 해요",눈/NNG 시리/VA 거나/EC 그런/MM 건/NNB 아니/VCN ㄴ데/EC 그냥/MAG 눈/NNG 보/VV 면/EC 약간/MAG 오일/NNG 같/VA 은/ETM 느낌/NNG 이/JKS 남/VV 아/EC 있/VX 다고/EC 하/VV 아야/EC 하/VX 나/EC ../SE ./SF 그리고/MAJ 완전/NNG 잘/MAG 지우/VV 어/EC 지/VX 는/ETM 것/NNB 까지/VV 는/ETM 아니/VCN ㄴ/ETM 것/NNB 같/VA 아요/EF !/SF 그냥/MAG 1/SN +/SW 1/SN 으로/JKB 하/VV ㄹ/ETM 때/NNG 괜찮/VA 을/ETM 듯/NNB 하/VV 아요/EC 
도도피,19,건성,27,5,"가격대비 완전 만족
눈시리지도않고 좋아요",가격/NNG 대비/NNG 완전/NNG 만족/NNG 눈/NNG 시리/VA 지도/EC 않/VX 고/EC 좋/VA 아요/EC 
