user_id,review_count,skin_type,age,rating,review
캉:),57,민감성,28,4,"1+1 때 쟁여두는 필수품 (몇통째 썼는지 기억도 나지 않는 아이템)

(+) 파워세정력: 키스미 마스카라 지워 줌
(+) 왠만한 틴트도 다 지울 수 있음 (페리페라는 약간 남는다)

(-) 눈에 들어가면 너무따가움"
차유영,7,지성,20,5,눈에 들어가고 하나도 안따갑구 몇초만 올려놔도 빠르게녹아서 잘지워집니당ㅎㅎ
2쁜이는나,34,복합성,22,5,"이거 리무버계에서 최고임 안지워지는게 없는듯
딴거는 지울 때 마다 아팠는데 이거쓰고나서는 쎄게 안지워도 되서 자극이 없어서 좋음."
에헤잇,28,지성,16,4,"순하고 좋긴한데 눈에 들어가면 따갑더라구요... 
처음엔 좀 오일리하지만 좀 놔두면 오히려 건조히지 않아서 좋았어요"
듀우르,32,복합성,23,5,순하고 양많고 1+1때 무조건 쟁여놓음!
김다당니,26,지성,15,3,제품도 순하고 잘 지워집니다
무지01,4,건성,19,3,"역시 화장품은 케바케가 맞는 것 같아요.

순하고 좋다길래 사봤는데
한통을 다 써봐도 저한테는 자극적이면 자극적이였지 순하지는 않네요.

그리고 유분기가 너무 많아요. 

그래도 쏘쏘인 이유는 세정력이 엄청 좋다! 까지는 아니지만..
키스미 제품까지 깔끔하게 잘 지워지는거 보면
세정력은 좋아요"
수짼,57,지성,21,5,눈도 안 따갑고 잘 지워져요 재구매의사 있습니다
파데뭐살까,241,건성,22,2,"예전에 어디에서 1위했대서 샀는데 그닥.. 세정력이 다른것들에 비해 엄청 뛰어난것도 아니고, 크기도 너무 작다.. 다른 리무버에 비해 약간 덜 닦인 듯한 느낌이 싫었음. 홍보빨인듯; 한 번 사고 절대 안 삼"
수깅잉,145,지성,21,5,자극없이 완전 잘 지워져요 체고
weqr,26,민감성,25,5,"몇년째 대용량으로 구매하여 사용중인 제품이에용
따로 전용 리무버까지 나올 정도로 강력한 키스미 워터프루프 마스카라도 깔끔하게 지워준답니당"
은쏭쏭,248,복합성,24,4,그냥 무난하다는 말이 딱인것같아요! 가격도 무난 세정력도 무난 어차피 이중세안 하니까 이정도면 전 괜찮게썼어요
동글이옌,31,복합성,18,4,자극적이지 않고 잘 지워져요! 근데 약간 오일리한 느낌이 많다고 느끼기도 해요
땡빈공주,42,중성,22,3,일단 순하다는 느낌이 들어서 좋았던 제품! 하지만 세정력이 아쉬웠습니다 무난하지만 우수하진 않았...
모공부자,65,지성,23,4,살짝 자극이 있긴하지만 세정력도 너무 좋고 향도 강하지 않아서 쓰기 무난해요!
똘롤라,11,중성,30,4,"대용량으로 나와서 너무편한제품
넉넉한 통장일땐 비페를사용하지만
양대비 가격아주착함
자극도덜한느낌
순위가많이내려가서 아쉬운 제품"
급식충도토리,40,민감성,23,2,"눈앞이 흐려지는 것 같음
너무 번들거리고 사용감이 안 좋아서 재구매 의사x
향도 별로.."
젼쭁,40,복합성,24,3,좋은 점도 나쁜 점도 모르겠는 제품입니다! 그냥 쓰게 되는 것 같아용
oliviapple,101,복합성,32,4,워터인줄 알았는데 살짝 오일리해요. 눈시림도 없고 향도 없습니다. 사용후 피부가 붉게 올라오지 않아요.
코동이,138,복합성,23,5,"원쁠원할 때 온라인 대용량으로 사서 쓰면 꿀
눈에 들어가도 안따갑고 키스미 마스카라도 잘 지워져요"
은뉴,16,지성,27,4,다른 제품이라 비교해서 눈 따가움이 없고 잘 지워져서 좋아요. 근데 금방 닳아요.
\-ㅅ-/,20,건성,19,4,눈에 들어가도 별로 안따갑고 세정력 좋고 가성비 좋고 전체적으로 무난히 좋은 제품
틴트몬,37,건성,22,5,좋아요 대용량으로 사서 잘쓰고이써용
라니라라,51,건성,23,5,행사할때 원플원으로 구매해서 사용했어요 다른 아이리무버보다 알코올? 냄새가 적어서 좋았어요 세정력도 좋은편이랍니다 ㅎㅎㅎㅎㄹ
한나왕,22,중성,19,5,진짜 키X미 마스카라도 지워지는 정말 개꿀템 ㅠㅠ 저는 눈도 안따갑고 좋았어요 ㅎㅎㅎ
모모링고,48,복합성,22,4,"지금 아마 네 통째 사용하는 것 같음

눈에 들어가도 심하게 시리지 않고 세정력이 준수해서 애용함ㅎㅎ
할인도 자주해서 떨어질 즈음되면 쟁여 놓음
근데 이상하게 금방 안 줄어서 몇 달에 걸쳐 간신히 사용하는 미스터리함"
chuus2,30,건성,23,4,저렴하고 잘 지워지고 눈 안 따가워서 좋음 근데 키스미 마스카라 같은 엄청 고정력 센 것들은 잘 안 지워지는 느낌 ㅜㅜ 그래도 가격이 저렴해서 자주 찾게 됨
허니비,358,복합성,25,5,저렴하고 자극없으면서도 세정력 짱짱! 포인트리무버는 얘한테 정착할 것 같다.
픽미픽미업업,45,건성,23,3,잘지워지고  가성비도 좋은데 눈이 너무 따가워요ㅠㅠ 눈따가운거 말고는 다좋은거 같아요 잘지워짐!
jenn655,172,중성,23,5,저렴하고 대용량인데다가 순하고 자극없는 제품
딩그리동그리,40,복합성,17,5,"가격 대비 짱짱한 제품!!
순하고 누구에게나 잘 맞을거 같은 제품이에요❤
언니랑 같이 쓰는 중인데 정말 좋습니다❤"
리사56,117,민감성,42,2,"상품평 보고 써봤는데
몇몇 마스카라는 안지워진다.
갈아탐."
달꼼,86,건성,23,4,"순하고 냄새도 없고 꽤 잘 지워지는 것 같아요!
하지만 화장솜에 푹 적셔서 잘 닦지 않으면 세안 후 잔여물은 좀 남는듯ㅠ"
libsy,50,건성,26,5,항상 원플원 행사할때마다 쟁이는 아이템이에요!! 개인적으로 눈 시림도 전혀 못 느끼고 조금 눈에 들어가도 그닥 안좋았던 적도 없어요~ 메이크업도 잘지워지고 짱이에요!
허디니,77,복합성,27,5,원쁠원하면 사놓는 제품! 순하고 잘지워져서 좋음 세일자주하니까ㅜ꼭 할때 사서 써봅시다 ㅋㅋ
츄르르릅,43,복합성,26,4,"립앤 아이 리무버 역할에 충실하게 잘 지워지고 가성비도 좋습니다. 다만 특정 마스카라를 지울 때에는 좀 오래 누르고 기다렸다가 지워야하긴해요 근데 이건 뭐 립앤아이리무버가 다 그렇다고 생각해요ㅎㅎ 다른 리무버들처럼 층 나뉘어져 있으니까 흔들어서 쓰시면 되고, 아리따움에서 50프로 세일할 때 쓰면 가성비가 더더욱 꿀!"
서비동이,118,건성,26,3,그냥 무난무난해요!!! 나쁘지도 그렇다고 좋지도 않은 제품입니다!!
mint821,52,복합성,22,4,제 주위에 이거 쓰고 따가웠다는 사람도 있긴한데 저는 그런건 잘 못 느꼈어요! 저한테는 되게 잘 지워지고 순한 느낌?! 예전에 썼던 폰즈가 너무 안 좋아서 그런지 아주 좋더라구요 지금도 잘 쓰고 있습니당!
이진원,45,건성,19,3,"저렴하고 클렌징도 잘되는데 너무너무 따가워서 손을 못 대겠다
그래서 아까워서 립 지울때라도 쓴 제품,,"
호우지,50,복합성,23,3,"항상 화장 지울때 써요
솜에 묻혀서 눈두덩이에 올리고 있으면 섀도, 마스카라까지 다 묻어나옵니다
근데 전 눈에 들어가면 따갑더라고요ㅠㅠ
눈에만 안 들어가게 하면 화장도 잘 지워지고 좋아요!"
cooookies,49,복합성,30,4,"쟁여놓고 사용할 정도로 애장하는 제품.

장점:
1. 가격이 부담이 없다
2. 순해서 눈에 닿아도 눈물이 나거나 따갑지 않음
3. 세정력이 중간 이상이다

단점은 굳이 찾자면 입구가 너무 좁아서 솜에 액체를
올릴때 여러번 올려야 한다는 점?

그외에는 모두 무난하고 양호함. 추천!"
mshong1021,30,복합성,19,4,아리따움의 가격대비 괜찮은 포인트 리무버 엄청 잘 지워져서 깜짝 놀랜 나의 첫 포인트 리무버
montta,63,복합성,27,4,가격대비 좋아요 용량 큰거사면 몇달은 쓰고 원플원도 자주해요 삐아 아라나 키스미마스카라까지 잘 지워줍니다 눈시림없고 안따갑고 부드러워요! 눈 예민한데 얘로 그냥 정착하렵니다
은집,102,복합성,25,5,"역시 립앤아이 리무버는 뽀오얀
에뛰드 컬픽스 마스카라와 각종 립들을 말끔히 지워준다"
암ㅁ뭐,20,지성,22,4,싸고 많고 리무버중에 넘사벽으로 순하고. 잔여물 좀 있는데 닦토로 해결될 정도.
시험기간,122,지성,28,4,"화장을 진하게 하는편이 아니라서 눈에 들어가도 아프지않은 순한 아이리무버를 좋아하는데 이게 딱임!!
지금 이것만 세통째 쓰고있음
워터프루프 제품을 잘쓰지않아서 워터프루프의 세정력은 잘모르겠지만 일반제품은 잘지워지고 무난하게 쓰기 좋음"
윗집토토로,20,건성,22,5,"거짓말 안치고 10통은 비워낸 듯
쓰던 것만 써서 그런가 거의 인생템이라 다른거 쓸 생각 안함
눈에 들어가면 아프다ㅠ"
지나리꾜,135,민감성,23,3,그냥저냥 잘쓰고있음
babyheee,25,복합성,29,3,잘 지워지는지 모르겠어요 별로
모노링고,49,복합성,27,3,"무난한거같아요 성분도 나쁜편은아니고...
근데 미샤꺼 젤싼게 더 잘지워지는거같아요
이걸로 지우고 클렌징오일 클렌징폼까지쓰는데
잔여물 남더라구요"
신경,23,건성,21,5,이거 몇통을 쓰는지 모르겠어요! 저한테는 자극도 없고 좋아요. 스윽하고 닦으면 눈화장 다 지워져요!
eunbyul.zz,234,복합성,26,3,"참 가성비 좋은 제품인데 ㅠㅠ
세정력도 나쁘지 않고! 그런데 사실 눈에
자극이 많이 느껴졌어요 ..
저는 눈이 따갑더라구요 ㅠㅠ 약간의 눈시림도 오고
한통도 못쓴채로 다른걸로 갈아탔어요 ㅎㅎ
눈 주변이 예민해서 그런지 ㅠㅠㅠㅠ 자극이 오더라구요"
7년연야,95,민감성,30,4,"눈도 안따갑고 사용감이 좋아요.
뽀오얀 시바 버전 작아서 지방출장때도 좋네요
🌞
저도 원쁠일때 구매해서 개이득"
dqwee,38,복합성,18,5,"이거 1+1할때 샀는데 좋은것 같아여😋😋
화장도 말끔히 잘 지워지는것 같아염👍🏻
1+1 할때 사는걸 추천합니당
제가 리무버 잘못 쓰면 얼굴에 머나는데 이건 괜찮아여🙆🏻‍♀️"
수zㅏ,6,건성,23,4,그냥 떨어질 때마다 아무생각없이 주기적으로 사는 제품. 1+1 행사도 자주하고 용량도 엄청 많아서 좋음. 포인트 리무버를 이걸로 정착하게 된 가장 큰 이유가 눈에 들어가도 전혀 안따갑기 때문이다. 비슷한 가격대 다른 브랜드 제품들은 다 눈이 따가웠음ㅜㅜ
똥대지,31,민감성,28,3,정말 그냥 무난한 제품인거 같아요~싸고 잘 지워지고!! 그런데 쬐끔 따가웠어요
modestJ,400,민감성,27,3,"원래 쓰던걸 엎어서
급하게 사서 쓴 제품인데
50% 자주하니 할인할 때 사자
화장솜 푹적셔서 30초 살짝 눌러주면
뭐 키스미롱앤컬도 그럭저럭 지워낸다
엄청 좋지도 나쁘지도않은데
50%가격과 알땀의 접근성 생각하면 
어느정도 추천
나는 재구매는🙅"
지애지해,24,복합성,24,3,"무난하게 쓰기 좋은 템입니다 ~
눈에 들어가도 심하게 아프지는 않았던거가타요"
삐걱,23,민감성,20,4,가성비좋고 싹싹잘지워짐니다 단너무빨리줄어든다는게단점ㅠ
rtofwsdm,57,지성,24,3,예전에 겟잇뷰티에서 1위해서 한창 유명할 때 몇 번 사서 써봤는데 도저히 왜 1위인지 잘 모르겠던 제품..ㅋㅋㅋㅋ 가격 대비 아주 나쁜 건 아니지만 그렇다고 세정력이 짱이다!라고는 못 말할 정도.. 여러번 문질러줘야 잘 지워져요
lovelybin,11,건성,18,4,"저는 눈화장을 진하게 하지않는편이라서
입술용으로만 쓰는데 자극적이지 않고 잘 지워져요!
근데 원래 다른 리무버도 그렇겠지만 이제품은 더
미끌미끌하고 유분기가 많아서 손에 묻으면
너무 기분 나쁜 미끌거림이 느껴져요..^_ㅠ
이 부분만 빼면 좋습니당 굿"
윤ㅇ이,63,건성,19,3,잘 지워지고 순한데 가끔가다가 발효제품이라 그런지 냄새가 사알짝 안좋을때 있어요
gywls718,187,중성,25,3,"양이 많아서 친구들 놀러왔을때 꺼내놔도 부담없음
과한 화장은 잘 안지워지는 느낌"
울미미미,66,복합성,26,2,"엄마가 사오셔서 오래동안 써오긴했지만
저는 키스미 마스카라와 에뛰드 픽서를 같이 쓰고
눈 화장이 진하게합니다
그런분들에게는 비추입니다ㅠㅠ
잘 안지워지고 눈에 좀 들어가면 따갑습니다ㅠㅠ"
정구가응원해,78,복합성,16,3,세정력은 좋은데 눈에 들어가면 따가워요.
힣힣히,140,복합성,22,4,눈에 들어가도 안따갑고 키스미 마스카라도 잘 지워져요.
조메주,131,지성,25,2,순위가 이해안되는 제품이에요. 자극이 아예 없는것도  아니구요. 세정력도  별로 높지 않아요. 마스카라 잘 안지워져요. 유명해서 구매했는데 왜 유명한건지 정말  1도 모르겠습니다.
둔비니,41,민감성,26,5,눈따가움 없이 부드럽게 아주 잘 지워져요 다만 성분이 좀 마음에 안들지만 ..진하게 화장한 날이면 찾을 수 밖에 없는 제품이에요  입앤아이 리무버는 이것저것 사용해봤지만좋습니다 이게 제일 잘 지워져서 세일할때 항생 쟁여둡니다
서영곤듀님,33,지성,19,5,"거의 3년째 이 제품 사용중인데요
엄마랑 동생이랑 같이 사용중이에요 !
일단 저는 섀도우도 3~4개 바르고, 마스카라는 키스미 볼륨앤컬, 롱앤컬 두 제품 동시에 바르고 있어요 !!
볼륨먼저 쓰고 어느정도 마르면 위에 롱앤컬 !
저는 평소에 마스카라가 뭉치게 빡시게 바르는걸 좋아해서 화장 지울때 정말 힘들었는데 3년 전에 이 제품 찾고 나서는 항상 이것만 사용하고 있어요 !
아 가끔 눈에 잘못들어가면 따가워서 눈을 잘 못뜨는데 그건 제 부주의라서 눈에 들어갔을때 따가운거 말고는 정말 좋아요 !!
정말 강추합니당 ~~"
enflsl,59,건성,28,5,난 이것만씁네당 향도 좋고 눈화장 잘지워져용 다른거쓰다가도 다시돌아오는 제품 세일때 무조건 몇개라도 더사야하는 필수템
soll1017,109,민감성,23,5,몇통째 쓰고있는지도 모를정도로 많이 썼어요. 눈에 들어갔을때 따갑지는 않지만 살짝 뿌옇게 보이기는 한거 같아요. 그래도 마스카라도 잘 지워지고 좋아요.
내콩두유,73,복합성,25,5,"3통은 쓴 제품이예요 무난하게 쓰기좋고 눈도 따가운거 없고
무엇보다 세정력이 좋았어요 솜에도 잘적셔지고 기름기도 많이
없음에도 잘지워져서 잘썼던제품입니다."
hhjii712,186,복합성,23,3,세정력도 좋고 엄청 자극적이지 않아서 좋아요! 근데 제 눈에 사용하니 좀 따가운 느낌이 있었어요ㅠㅠ 이게 사람마다 다른 것 같던데 이 점 때문에 호불호가 갈리더라구요ㅠㅠ 저는 그래도 자극적이지 않게 세정도 잘되서 잘 사용 했어요~
아자나,30,중성,23,4,세정력도 괜찮고 저는 눈도 따갑지 않고 괜찮았어요!
너아냐,23,지성,17,5,올영에서 펌프형 파란색 리무버 쓰다가 이거 써보고 계속 이것만 사고있습니다 ㅜㅜ 세정력 상당히 괜찮아요! 다 지워질때까지 계속 묻어나오고ㅜㅜ 덕분에 안꼼꼼한 제손으로 잘 지우고 잇어용♡ 집에서 아리따움도 가깝고 으마무시하게 더 조은 제품 나오지 않는 이상 이것만 살것 흐흐 단지 아쉬운 건 제 눈에는 좀 자극 있지만 그런 건 신경 안 쓰는 타입이라 헷
쏠쏠츄츄,134,복합성,23,4,"세정력도 괜찮고 자극적이지도 않아서좋음
강력한 마스카라같은건 좀더 꼼꼼히 지워줘야하지만 앵간해선 다 지워짐"
꿜돼지,127,지성,25,2,리무버를 스킨푸드 쓰다가 바꿔봤습니다. 지워지는 것은 원래 쓰던거와 비슷하게 잘 지워지는것 같아요 하지만 좀 따가움을 느꼈습니다..
